user_id,variant,timestamp,baseline_sessions,segment,clicks,impressions,bounce_rate
9290,treatment,2025-01-07 10:49:00,2,light_searchers,1,21,0
9291,control,2025-01-07 10:50:00,6,typical,1,20,0
9292,treatment,2025-01-07 10:51:00,6,typical,2,14,0
9293,treatment,2025-01-07 10:52:00,6,typical,2,17,0
9294,treatment,2025-01-07 10:53:00,7,power_searchers,1,21,0
9295,control,2025-01-07 10:54:00,8,power_searchers,3,16,0
9296,treatment,2025-01-07 10:55:00,7,power_searchers,4,22,0
9297,treatment,2025-01-07 10:56:00,6,typical,3,26,0
9298,control,2025-01-07 10:57:00,5,typical,2,12,0
9299,treatment,2025-01-07 10:58:00,9,power_searchers,0,19,0
9300,control,2025-01-07 10:59:00,6,typical,2,26,0
9301,treatment,2025-01-07 11:00:00,8,power_searchers,3,17,0
9302,treatment,2025-01-07 11:01:00,8,power_searchers,2,20,0
9303,treatment,2025-01-07 11:02:00,5,typical,4,20,0
9304,control,2025-01-07 11:03:00,6,typical,2,14,0
9305,control,2025-01-07 11:04:00,4,typical,4,28,0
9306,control,2025-01-07 11:05:00,3,light_searchers,1,25,1
9307,control,2025-01-07 11:06:00,4,typical,1,19,0
9308,treatment,2025-01-07 11:07:00,8,power_searchers,0,21,0
9309,treatment,2025-01-07 11:08:00,5,typical,0,18,0
9310,control,2025-01-07 11:09:00,6,typical,1,22,0
9311,treatment,2025-01-07 11:10:00,4,typical,1,16,0
9312,treatment,2025-01-07 11:11:00,3,light_searchers,2,17,0
9313,control,2025-01-07 11:12:00,4,typical,3,18,0
9314,control,2025-01-07 11:13:00,8,power_searchers,2,21,1
9315,treatment,2025-01-07 11:14:00,3,light_searchers,3,17,0
9316,control,2025-01-07 11:15:00,2,light_searchers,0,29,0
9317,treatment,2025-01-07 11:16:00,4,typical,2,26,0
9318,treatment,2025-01-07 11:17:00,9,power_searchers,1,18,0
9319,control,2025-01-07 11:18:00,5,typical,0,14,0
9320,control,2025-01-07 11:19:00,6,typical,3,17,0
9321,control,2025-01-07 11:20:00,5,typical,2,26,0
9322,treatment,2025-01-07 11:21:00,6,typical,0,21,0
9323,treatment,2025-01-07 11:22:00,7,power_searchers,5,23,0
9324,treatment,2025-01-07 11:23:00,6,typical,2,17,0
9325,treatment,2025-01-07 11:24:00,5,typical,0,17,0
9326,control,2025-01-07 11:25:00,7,power_searchers,3,15,0
9327,control,2025-01-07 11:26:00,7,power_searchers,2,27,0
9328,control,2025-01-07 11:27:00,7,power_searchers,2,20,1
9329,control,2025-01-07 11:28:00,6,typical,3,17,0
9330,control,2025-01-07 11:29:00,11,power_searchers,2,19,0
9331,treatment,2025-01-07 11:30:00,9,power_searchers,6,22,0
9332,control,2025-01-07 11:31:00,5,typical,0,12,0
9333,treatment,2025-01-07 11:32:00,5,typical,3,22,0
9334,control,2025-01-07 11:33:00,11,power_searchers,1,21,0
9335,treatment,2025-01-07 11:34:00,4,typical,2,16,0
9336,control,2025-01-07 11:35:00,5,typical,2,14,0
9337,treatment,2025-01-07 11:36:00,3,light_searchers,1,24,0
9338,control,2025-01-07 11:37:00,6,typical,1,13,0
9339,treatment,2025-01-07 11:38:00,10,power_searchers,5,28,0
9340,control,2025-01-07 11:39:00,4,typical,3,22,0
9341,control,2025-01-07 11:40:00,7,power_searchers,2,25,0
9342,treatment,2025-01-07 11:41:00,4,typical,0,15,0
9343,control,2025-01-07 11:42:00,10,power_searchers,5,28,0
9344,control,2025-01-07 11:43:00,10,power_searchers,2,21,0
9345,control,2025-01-07 11:44:00,4,typical,0,16,0
9346,control,2025-01-07 11:45:00,10,power_searchers,2,25,0
9347,treatment,2025-01-07 11:46:00,8,power_searchers,1,26,0
9348,control,2025-01-07 11:47:00,6,typical,0,13,0
9349,treatment,2025-01-07 11:48:00,6,typical,2,28,0
9350,treatment,2025-01-07 11:49:00,4,typical,3,21,1
9351,treatment,2025-01-07 11:50:00,2,light_searchers,0,15,0
9352,control,2025-01-07 11:51:00,6,typical,1,13,0
9353,control,2025-01-07 11:52:00,8,power_searchers,2,22,0
9354,control,2025-01-07 11:53:00,2,light_searchers,1,19,0
9355,treatment,2025-01-07 11:54:00,4,typical,4,16,0
9356,treatment,2025-01-07 11:55:00,8,power_searchers,1,18,0
9357,control,2025-01-07 11:56:00,6,typical,1,14,0
9358,treatment,2025-01-07 11:57:00,5,typical,0,21,1
9359,control,2025-01-07 11:58:00,5,typical,1,19,0
9360,treatment,2025-01-07 11:59:00,2,light_searchers,0,18,0
9361,control,2025-01-07 12:00:00,6,typical,4,18,0
9362,treatment,2025-01-07 12:01:00,5,typical,2,17,1
9363,treatment,2025-01-07 12:02:00,4,typical,2,19,0
9364,control,2025-01-07 12:03:00,5,typical,2,18,0
9365,treatment,2025-01-07 12:04:00,5,typical,3,19,0
9366,treatment,2025-01-07 12:05:00,8,power_searchers,3,23,0
9367,treatment,2025-01-07 12:06:00,6,typical,1,14,0
9368,treatment,2025-01-07 12:07:00,4,typical,3,25,1
9369,treatment,2025-01-07 12:08:00,9,power_searchers,0,26,0
9370,control,2025-01-07 12:09:00,2,light_searchers,1,21,1
9371,treatment,2025-01-07 12:10:00,7,power_searchers,1,18,1
9372,control,2025-01-07 12:11:00,8,power_searchers,2,29,0
9373,control,2025-01-07 12:12:00,5,typical,1,10,0
9374,control,2025-01-07 12:13:00,4,typical,0,16,0
9375,control,2025-01-07 12:14:00,4,typical,2,24,0
9376,control,2025-01-07 12:15:00,7,power_searchers,4,16,0
9377,treatment,2025-01-07 12:16:00,9,power_searchers,2,25,0
9378,control,2025-01-07 12:17:00,5,typical,1,22,0
9379,control,2025-01-07 12:18:00,5,typical,1,17,0
9380,control,2025-01-07 12:19:00,6,typical,1,15,0
9381,treatment,2025-01-07 12:20:00,8,power_searchers,1,20,0
9382,treatment,2025-01-07 12:21:00,12,power_searchers,1,21,0
9383,treatment,2025-01-07 12:22:00,5,typical,3,20,1
9384,treatment,2025-01-07 12:23:00,7,power_searchers,3,26,0
9385,treatment,2025-01-07 12:24:00,5,typical,2,14,0
9386,treatment,2025-01-07 12:25:00,4,typical,5,16,1
9387,treatment,2025-01-07 12:26:00,7,power_searchers,3,18,1
9388,treatment,2025-01-07 12:27:00,10,power_searchers,2,28,0
9389,treatment,2025-01-07 12:28:00,4,typical,0,21,0
9390,treatment,2025-01-07 12:29:00,11,power_searchers,3,18,0
9391,control,2025-01-07 12:30:00,9,power_searchers,0,24,1
9392,treatment,2025-01-07 12:31:00,7,power_searchers,3,19,0
9393,control,2025-01-07 12:32:00,7,power_searchers,3,26,0
9394,control,2025-01-07 12:33:00,4,typical,0,16,0
9395,treatment,2025-01-07 12:34:00,5,typical,1,15,0
9396,control,2025-01-07 12:35:00,6,typical,0,21,0
9397,control,2025-01-07 12:36:00,3,light_searchers,2,16,0
9398,treatment,2025-01-07 12:37:00,7,power_searchers,0,20,0
9399,control,2025-01-07 12:38:00,6,typical,3,22,0
9400,control,2025-01-07 12:39:00,6,typical,2,18,0
9401,treatment,2025-01-07 12:40:00,3,light_searchers,2,17,0
9402,control,2025-01-07 12:41:00,7,power_searchers,2,24,0
9403,control,2025-01-07 12:42:00,7,power_searchers,1,22,0
9404,control,2025-01-07 12:43:00,6,typical,3,13,1
9405,control,2025-01-07 12:44:00,4,typical,2,20,0
9406,control,2025-01-07 12:45:00,4,typical,1,23,0
9407,treatment,2025-01-07 12:46:00,7,power_searchers,6,32,0
9408,control,2025-01-07 12:47:00,4,typical,1,16,0
9409,control,2025-01-07 12:48:00,5,typical,2,16,1
9410,treatment,2025-01-07 12:49:00,6,typical,3,18,0
9411,treatment,2025-01-07 12:50:00,6,typical,3,17,0
9412,control,2025-01-07 12:51:00,7,power_searchers,2,22,0
9413,control,2025-01-07 12:52:00,6,typical,1,11,0
9414,control,2025-01-07 12:53:00,8,power_searchers,1,21,0
9415,treatment,2025-01-07 12:54:00,4,typical,2,14,0
9416,control,2025-01-07 12:55:00,5,typical,0,14,0
9417,treatment,2025-01-07 12:56:00,6,typical,3,19,0
9418,treatment,2025-01-07 12:57:00,3,light_searchers,3,19,0
9419,treatment,2025-01-07 12:58:00,6,typical,2,23,0
9420,control,2025-01-07 12:59:00,2,light_searchers,0,31,0
9421,control,2025-01-07 13:00:00,4,typical,1,25,0
9422,control,2025-01-07 13:01:00,8,power_searchers,2,19,0
9423,treatment,2025-01-07 13:02:00,6,typical,1,21,0
9424,treatment,2025-01-07 13:03:00,6,typical,0,16,0
9425,treatment,2025-01-07 13:04:00,7,power_searchers,3,21,0
9426,treatment,2025-01-07 13:05:00,4,typical,2,12,0
9427,treatment,2025-01-07 13:06:00,10,power_searchers,7,30,1
9428,treatment,2025-01-07 13:07:00,3,light_searchers,1,16,0
9429,treatment,2025-01-07 13:08:00,7,power_searchers,2,22,0
9430,control,2025-01-07 13:09:00,5,typical,2,32,0
9431,treatment,2025-01-07 13:10:00,8,power_searchers,3,26,0
9432,treatment,2025-01-07 13:11:00,2,light_searchers,3,22,0
9433,control,2025-01-07 13:12:00,6,typical,1,14,0
9434,treatment,2025-01-07 13:13:00,9,power_searchers,2,16,0
9435,treatment,2025-01-07 13:14:00,9,power_searchers,1,22,0
9436,treatment,2025-01-07 13:15:00,3,light_searchers,0,17,0
9437,control,2025-01-07 13:16:00,7,power_searchers,2,24,0
9438,treatment,2025-01-07 13:17:00,7,power_searchers,2,16,0
9439,control,2025-01-07 13:18:00,8,power_searchers,1,25,0
9440,treatment,2025-01-07 13:19:00,4,typical,1,15,0
9441,treatment,2025-01-07 13:20:00,6,typical,2,14,0
9442,treatment,2025-01-07 13:21:00,8,power_searchers,2,22,0
9443,control,2025-01-07 13:22:00,6,typical,1,16,0
9444,control,2025-01-07 13:23:00,8,power_searchers,1,22,0
9445,control,2025-01-07 13:24:00,8,power_searchers,6,29,1
9446,treatment,2025-01-07 13:25:00,7,power_searchers,4,26,0
9447,treatment,2025-01-07 13:26:00,5,typical,5,20,1
9448,treatment,2025-01-07 13:27:00,5,typical,0,18,0
9449,control,2025-01-07 13:28:00,3,light_searchers,2,17,0
9450,control,2025-01-07 13:29:00,4,typical,1,20,1
9451,treatment,2025-01-07 13:30:00,10,power_searchers,1,15,0
9452,treatment,2025-01-07 13:31:00,8,power_searchers,4,24,0
9453,treatment,2025-01-07 13:32:00,5,typical,4,19,0
9454,treatment,2025-01-07 13:33:00,8,power_searchers,3,21,1
9455,control,2025-01-07 13:34:00,2,light_searchers,1,11,0
9456,control,2025-01-07 13:35:00,4,typical,2,25,0
9457,treatment,2025-01-07 13:36:00,10,power_searchers,3,22,0
9458,treatment,2025-01-07 13:37:00,6,typical,2,14,0
9459,control,2025-01-07 13:38:00,6,typical,3,25,1
9460,treatment,2025-01-07 13:39:00,8,power_searchers,1,22,0
9461,treatment,2025-01-07 13:40:00,7,power_searchers,1,21,0
9462,control,2025-01-07 13:41:00,9,power_searchers,1,20,0
9463,treatment,2025-01-07 13:42:00,5,typical,1,18,0
9464,treatment,2025-01-07 13:43:00,7,power_searchers,0,20,0
9465,treatment,2025-01-07 13:44:00,7,power_searchers,2,23,1
9466,treatment,2025-01-07 13:45:00,8,power_searchers,2,17,1
9467,treatment,2025-01-07 13:46:00,7,power_searchers,2,21,1
9468,treatment,2025-01-07 13:47:00,4,typical,3,21,1
9469,control,2025-01-07 13:48:00,6,typical,5,20,1
9470,treatment,2025-01-07 13:49:00,7,power_searchers,2,17,0
9471,treatment,2025-01-07 13:50:00,6,typical,3,20,0
9472,control,2025-01-07 13:51:00,7,power_searchers,1,25,0
9473,control,2025-01-07 13:52:00,5,typical,1,14,0
9474,treatment,2025-01-07 13:53:00,7,power_searchers,3,29,0
9475,treatment,2025-01-07 13:54:00,6,typical,0,16,0
9476,treatment,2025-01-07 13:55:00,6,typical,5,23,0
9477,control,2025-01-07 13:56:00,4,typical,2,22,0
9478,treatment,2025-01-07 13:57:00,6,typical,1,18,1
9479,control,2025-01-07 13:58:00,9,power_searchers,3,23,0
9480,treatment,2025-01-07 13:59:00,9,power_searchers,3,23,0
9481,control,2025-01-07 14:00:00,5,typical,3,17,0
9482,control,2025-01-07 14:01:00,10,power_searchers,0,19,0
9483,treatment,2025-01-07 14:02:00,3,light_searchers,3,27,0
9484,control,2025-01-07 14:03:00,9,power_searchers,5,20,1
9485,treatment,2025-01-07 14:04:00,6,typical,2,16,0
9486,treatment,2025-01-07 14:05:00,6,typical,0,22,0
9487,treatment,2025-01-07 14:06:00,9,power_searchers,2,26,0
9488,treatment,2025-01-07 14:07:00,10,power_searchers,0,23,0
9489,treatment,2025-01-07 14:08:00,6,typical,2,26,0
9490,control,2025-01-07 14:09:00,2,light_searchers,1,16,0
9491,treatment,2025-01-07 14:10:00,3,light_searchers,2,21,0
9492,control,2025-01-07 14:11:00,5,typical,5,23,0
9493,treatment,2025-01-07 14:12:00,4,typical,1,15,0
9494,treatment,2025-01-07 14:13:00,2,light_searchers,0,17,0
9495,treatment,2025-01-07 14:14:00,3,light_searchers,3,23,0
9496,control,2025-01-07 14:15:00,6,typical,0,20,0
9497,control,2025-01-07 14:16:00,4,typical,3,24,0
9498,control,2025-01-07 14:17:00,6,typical,1,15,0
9499,treatment,2025-01-07 14:18:00,5,typical,1,17,0
9500,treatment,2025-01-07 14:19:00,4,typical,1,22,0
9501,treatment,2025-01-07 14:20:00,10,power_searchers,3,17,0
9502,control,2025-01-07 14:21:00,6,typical,4,27,0
9503,control,2025-01-07 14:22:00,12,power_searchers,1,14,0
9504,control,2025-01-07 14:23:00,4,typical,1,22,0
9505,treatment,2025-01-07 14:24:00,6,typical,1,15,0
9506,treatment,2025-01-07 14:25:00,8,power_searchers,3,29,0
9507,control,2025-01-07 14:26:00,5,typical,2,13,0
9508,treatment,2025-01-07 14:27:00,9,power_searchers,5,23,0
9509,control,2025-01-07 14:28:00,11,power_searchers,3,14,0
9510,treatment,2025-01-07 14:29:00,7,power_searchers,2,25,0
9511,control,2025-01-07 14:30:00,6,typical,3,19,0
9512,treatment,2025-01-07 14:31:00,4,typical,2,15,0
9513,treatment,2025-01-07 14:32:00,11,power_searchers,1,19,0
9514,treatment,2025-01-07 14:33:00,3,light_searchers,1,18,0
9515,treatment,2025-01-07 14:34:00,4,typical,0,20,0
9516,treatment,2025-01-07 14:35:00,6,typical,2,22,0
9517,control,2025-01-07 14:36:00,9,power_searchers,7,27,0
9518,control,2025-01-07 14:37:00,7,power_searchers,2,20,0
9519,control,2025-01-07 14:38:00,4,typical,2,21,0
9520,control,2025-01-07 14:39:00,10,power_searchers,2,31,0
9521,control,2025-01-07 14:40:00,5,typical,2,9,0
9522,control,2025-01-07 14:41:00,4,typical,0,13,0
9523,treatment,2025-01-07 14:42:00,8,power_searchers,1,21,0
9524,treatment,2025-01-07 14:43:00,9,power_searchers,1,21,0
9525,control,2025-01-07 14:44:00,6,typical,2,20,0
9526,control,2025-01-07 14:45:00,6,typical,3,16,0
9527,control,2025-01-07 14:46:00,5,typical,2,18,0
9528,control,2025-01-07 14:47:00,10,power_searchers,2,20,0
9529,treatment,2025-01-07 14:48:00,6,typical,0,16,0
9530,control,2025-01-07 14:49:00,3,light_searchers,2,13,0
9531,control,2025-01-07 14:50:00,9,power_searchers,2,24,1
9532,control,2025-01-07 14:51:00,6,typical,3,19,0
9533,treatment,2025-01-07 14:52:00,9,power_searchers,5,21,0
9534,treatment,2025-01-07 14:53:00,4,typical,1,24,0
9535,control,2025-01-07 14:54:00,5,typical,2,15,0
9536,treatment,2025-01-07 14:55:00,4,typical,2,24,0
9537,treatment,2025-01-07 14:56:00,5,typical,3,27,0
9538,treatment,2025-01-07 14:57:00,3,light_searchers,0,20,0
9539,control,2025-01-07 14:58:00,6,typical,1,15,0
9540,treatment,2025-01-07 14:59:00,4,typical,1,21,0
9541,control,2025-01-07 15:00:00,6,typical,4,29,1
9542,control,2025-01-07 15:01:00,11,power_searchers,1,24,1
9543,control,2025-01-07 15:02:00,6,typical,1,15,0
9544,control,2025-01-07 15:03:00,6,typical,2,22,0
9545,treatment,2025-01-07 15:04:00,4,typical,0,14,0
9546,treatment,2025-01-07 15:05:00,6,typical,1,14,0
9547,control,2025-01-07 15:06:00,6,typical,2,16,1
9548,treatment,2025-01-07 15:07:00,6,typical,3,31,0
9549,control,2025-01-07 15:08:00,6,typical,1,23,0
9550,control,2025-01-07 15:09:00,6,typical,0,17,0
9551,control,2025-01-07 15:10:00,6,typical,1,21,0
9552,control,2025-01-07 15:11:00,6,typical,1,27,0
9553,treatment,2025-01-07 15:12:00,7,power_searchers,2,30,0
9554,control,2025-01-07 15:13:00,14,power_searchers,4,24,0
9555,treatment,2025-01-07 15:14:00,5,typical,2,20,0
9556,control,2025-01-07 15:15:00,6,typical,1,13,0
9557,treatment,2025-01-07 15:16:00,7,power_searchers,2,24,1
9558,treatment,2025-01-07 15:17:00,5,typical,2,20,1
9559,control,2025-01-07 15:18:00,4,typical,1,15,0
9560,treatment,2025-01-07 15:19:00,6,typical,1,17,0
9561,control,2025-01-07 15:20:00,4,typical,4,26,0
9562,control,2025-01-07 15:21:00,5,typical,1,17,0
9563,treatment,2025-01-07 15:22:00,8,power_searchers,0,11,0
9564,treatment,2025-01-07 15:23:00,6,typical,2,18,0
9565,control,2025-01-07 15:24:00,6,typical,0,21,1
9566,treatment,2025-01-07 15:25:00,1,light_searchers,2,16,0
9567,treatment,2025-01-07 15:26:00,6,typical,2,14,0
9568,treatment,2025-01-07 15:27:00,4,typical,1,18,1
9569,treatment,2025-01-07 15:28:00,5,typical,6,22,0
9570,control,2025-01-07 15:29:00,2,light_searchers,0,12,0
9571,control,2025-01-07 15:30:00,8,power_searchers,2,28,0
9572,treatment,2025-01-07 15:31:00,5,typical,1,18,0
9573,treatment,2025-01-07 15:32:00,4,typical,1,22,0
9574,treatment,2025-01-07 15:33:00,9,power_searchers,2,17,0
9575,treatment,2025-01-07 15:34:00,6,typical,1,22,0
9576,control,2025-01-07 15:35:00,8,power_searchers,2,27,0
9577,control,2025-01-07 15:36:00,5,typical,3,21,1
9578,treatment,2025-01-07 15:37:00,4,typical,4,26,0
9579,control,2025-01-07 15:38:00,5,typical,0,26,0
9580,control,2025-01-07 15:39:00,7,power_searchers,5,27,0
9581,control,2025-01-07 15:40:00,1,light_searchers,4,32,0
9582,treatment,2025-01-07 15:41:00,3,light_searchers,0,21,0
9583,treatment,2025-01-07 15:42:00,3,light_searchers,4,24,1
9584,control,2025-01-07 15:43:00,7,power_searchers,3,25,0
9585,control,2025-01-07 15:44:00,9,power_searchers,2,20,0
9586,control,2025-01-07 15:45:00,4,typical,0,12,0
9587,treatment,2025-01-07 15:46:00,7,power_searchers,1,26,0
9588,treatment,2025-01-07 15:47:00,6,typical,0,21,0
9589,control,2025-01-07 15:48:00,8,power_searchers,1,20,0
9590,control,2025-01-07 15:49:00,5,typical,1,24,1
9591,control,2025-01-07 15:50:00,5,typical,1,18,1
9592,treatment,2025-01-07 15:51:00,2,light_searchers,1,23,0
9593,treatment,2025-01-07 15:52:00,6,typical,2,20,1
9594,treatment,2025-01-07 15:53:00,9,power_searchers,3,29,1
9595,treatment,2025-01-07 15:54:00,5,typical,1,13,0
9596,control,2025-01-07 15:55:00,4,typical,2,13,0
9597,control,2025-01-07 15:56:00,2,light_searchers,0,19,0
9598,treatment,2025-01-07 15:57:00,8,power_searchers,2,20,0
9599,control,2025-01-07 15:58:00,4,typical,2,15,0
9600,control,2025-01-07 15:59:00,3,light_searchers,3,17,0
9601,treatment,2025-01-07 16:00:00,5,typical,0,14,0
9602,treatment,2025-01-07 16:01:00,6,typical,1,16,0
9603,control,2025-01-07 16:02:00,6,typical,3,27,1
9604,control,2025-01-07 16:03:00,6,typical,2,22,0
9605,control,2025-01-07 16:04:00,3,light_searchers,0,20,0
9606,treatment,2025-01-07 16:05:00,7,power_searchers,0,21,0
9607,treatment,2025-01-07 16:06:00,7,power_searchers,2,26,0
9608,treatment,2025-01-07 16:07:00,11,power_searchers,4,23,0
9609,treatment,2025-01-07 16:08:00,6,typical,2,16,0
9610,control,2025-01-07 16:09:00,7,power_searchers,4,22,0
9611,treatment,2025-01-07 16:10:00,6,typical,2,18,0
9612,treatment,2025-01-07 16:11:00,4,typical,0,18,1
9613,treatment,2025-01-07 16:12:00,9,power_searchers,2,22,0
9614,treatment,2025-01-07 16:13:00,7,power_searchers,5,25,0
9615,treatment,2025-01-07 16:14:00,5,typical,3,20,0
9616,treatment,2025-01-07 16:15:00,4,typical,1,14,0
9617,control,2025-01-07 16:16:00,2,light_searchers,2,22,0
9618,treatment,2025-01-07 16:17:00,3,light_searchers,3,27,0
9619,control,2025-01-07 16:18:00,5,typical,2,16,0
9620,treatment,2025-01-07 16:19:00,8,power_searchers,4,24,1
9621,control,2025-01-07 16:20:00,11,power_searchers,1,20,0
9622,control,2025-01-07 16:21:00,8,power_searchers,2,16,0
9623,treatment,2025-01-07 16:22:00,4,typical,2,24,0
9624,control,2025-01-07 16:23:00,6,typical,1,18,1
9625,control,2025-01-07 16:24:00,7,power_searchers,3,24,0
9626,treatment,2025-01-07 16:25:00,5,typical,1,21,0
9627,treatment,2025-01-07 16:26:00,7,power_searchers,0,29,0
9628,treatment,2025-01-07 16:27:00,6,typical,1,20,1
9629,treatment,2025-01-07 16:28:00,4,typical,2,22,1
9630,control,2025-01-07 16:29:00,6,typical,0,26,0
9631,control,2025-01-07 16:30:00,9,power_searchers,5,24,1
9632,control,2025-01-07 16:31:00,6,typical,0,22,0
9633,control,2025-01-07 16:32:00,8,power_searchers,1,19,0
9634,treatment,2025-01-07 16:33:00,5,typical,1,20,0
9635,treatment,2025-01-07 16:34:00,3,light_searchers,0,17,0
9636,treatment,2025-01-07 16:35:00,6,typical,6,22,0
9637,control,2025-01-07 16:36:00,9,power_searchers,1,22,0
9638,control,2025-01-07 16:37:00,8,power_searchers,0,22,0
9639,control,2025-01-07 16:38:00,5,typical,2,19,0
9640,control,2025-01-07 16:39:00,8,power_searchers,5,32,0
9641,treatment,2025-01-07 16:40:00,4,typical,2,14,0
9642,control,2025-01-07 16:41:00,5,typical,4,20,0
9643,control,2025-01-07 16:42:00,7,power_searchers,3,20,0
9644,control,2025-01-07 16:43:00,5,typical,4,17,0
9645,treatment,2025-01-07 16:44:00,10,power_searchers,7,23,0
9646,control,2025-01-07 16:45:00,9,power_searchers,2,39,0
9647,treatment,2025-01-07 16:46:00,7,power_searchers,1,22,0
9648,control,2025-01-07 16:47:00,4,typical,1,8,0
9649,control,2025-01-07 16:48:00,9,power_searchers,2,15,0
9650,control,2025-01-07 16:49:00,4,typical,1,17,0
9651,control,2025-01-07 16:50:00,6,typical,3,20,0
9652,control,2025-01-07 16:51:00,6,typical,0,19,0
9653,treatment,2025-01-07 16:52:00,4,typical,5,17,1
9654,control,2025-01-07 16:53:00,5,typical,1,16,1
9655,control,2025-01-07 16:54:00,4,typical,3,29,0
9656,control,2025-01-07 16:55:00,10,power_searchers,3,28,0
9657,control,2025-01-07 16:56:00,4,typical,1,15,0
9658,treatment,2025-01-07 16:57:00,9,power_searchers,0,21,0
9659,control,2025-01-07 16:58:00,7,power_searchers,1,24,0
9660,control,2025-01-07 16:59:00,9,power_searchers,4,28,0
9661,control,2025-01-07 17:00:00,3,light_searchers,2,23,0
9662,treatment,2025-01-07 17:01:00,2,light_searchers,2,22,0
9663,control,2025-01-07 17:02:00,5,typical,1,17,0
9664,control,2025-01-07 17:03:00,8,power_searchers,3,20,0
9665,control,2025-01-07 17:04:00,10,power_searchers,2,25,1
9666,treatment,2025-01-07 17:05:00,6,typical,5,16,0
9667,treatment,2025-01-07 17:06:00,4,typical,1,16,0
9668,control,2025-01-07 17:07:00,6,typical,1,18,0
9669,treatment,2025-01-07 17:08:00,8,power_searchers,4,23,0
9670,treatment,2025-01-07 17:09:00,5,typical,6,19,0
9671,control,2025-01-07 17:10:00,6,typical,1,22,0
9672,control,2025-01-07 17:11:00,2,light_searchers,5,18,0
9673,control,2025-01-07 17:12:00,6,typical,1,17,0
9674,control,2025-01-07 17:13:00,7,power_searchers,3,35,0
9675,treatment,2025-01-07 17:14:00,5,typical,5,28,0
9676,control,2025-01-07 17:15:00,4,typical,4,23,0
9677,treatment,2025-01-07 17:16:00,3,light_searchers,0,25,0
9678,treatment,2025-01-07 17:17:00,3,light_searchers,0,22,0
9679,treatment,2025-01-07 17:18:00,6,typical,2,13,0
9680,control,2025-01-07 17:19:00,5,typical,0,12,0
9681,treatment,2025-01-07 17:20:00,7,power_searchers,2,24,0
9682,treatment,2025-01-07 17:21:00,6,typical,3,24,0
9683,treatment,2025-01-07 17:22:00,4,typical,2,18,1
9684,treatment,2025-01-07 17:23:00,5,typical,0,12,0
9685,control,2025-01-07 17:24:00,2,light_searchers,3,15,0
9686,treatment,2025-01-07 17:25:00,5,typical,1,13,1
9687,treatment,2025-01-07 17:26:00,4,typical,0,13,1
9688,treatment,2025-01-07 17:27:00,7,power_searchers,4,27,0
9689,control,2025-01-07 17:28:00,7,power_searchers,1,16,0
9690,control,2025-01-07 17:29:00,5,typical,1,21,0
9691,treatment,2025-01-07 17:30:00,8,power_searchers,2,34,0
9692,control,2025-01-07 17:31:00,6,typical,1,18,0
9693,treatment,2025-01-07 17:32:00,3,light_searchers,1,13,0
9694,treatment,2025-01-07 17:33:00,5,typical,1,13,0
9695,control,2025-01-07 17:34:00,6,typical,0,19,0
9696,treatment,2025-01-07 17:35:00,6,typical,1,12,0
9697,treatment,2025-01-07 17:36:00,4,typical,2,15,1
9698,treatment,2025-01-07 17:37:00,1,light_searchers,1,19,1
9699,control,2025-01-07 17:38:00,5,typical,2,16,0
9700,treatment,2025-01-07 17:39:00,9,power_searchers,4,18,0
9701,control,2025-01-07 17:40:00,5,typical,1,22,0
9702,control,2025-01-07 17:41:00,5,typical,1,18,0
9703,treatment,2025-01-07 17:42:00,4,typical,2,23,0
9704,control,2025-01-07 17:43:00,10,power_searchers,4,22,0
9705,treatment,2025-01-07 17:44:00,4,typical,2,12,0
9706,control,2025-01-07 17:45:00,10,power_searchers,3,24,0
9707,treatment,2025-01-07 17:46:00,6,typical,1,11,0
9708,control,2025-01-07 17:47:00,6,typical,4,24,0
9709,control,2025-01-07 17:48:00,4,typical,0,21,0
9710,treatment,2025-01-07 17:49:00,5,typical,0,19,1
9711,control,2025-01-07 17:50:00,5,typical,1,16,0
9712,treatment,2025-01-07 17:51:00,5,typical,1,16,0
9713,control,2025-01-07 17:52:00,7,power_searchers,3,26,0
9714,control,2025-01-07 17:53:00,9,power_searchers,1,18,0
9715,control,2025-01-07 17:54:00,9,power_searchers,5,25,0
9716,control,2025-01-07 17:55:00,9,power_searchers,2,24,0
9717,treatment,2025-01-07 17:56:00,6,typical,3,21,0
9718,treatment,2025-01-07 17:57:00,2,light_searchers,0,21,0
9719,control,2025-01-07 17:58:00,5,typical,1,17,0
9720,treatment,2025-01-07 17:59:00,6,typical,5,22,0
9721,control,2025-01-07 18:00:00,10,power_searchers,2,24,0
9722,control,2025-01-07 18:01:00,4,typical,2,19,0
9723,treatment,2025-01-07 18:02:00,6,typical,3,19,1
9724,control,2025-01-07 18:03:00,11,power_searchers,3,18,0
9725,treatment,2025-01-07 18:04:00,8,power_searchers,2,25,0
9726,control,2025-01-07 18:05:00,11,power_searchers,6,17,1
9727,control,2025-01-07 18:06:00,8,power_searchers,0,25,0
9728,treatment,2025-01-07 18:07:00,4,typical,3,29,0
9729,treatment,2025-01-07 18:08:00,9,power_searchers,3,25,0
9730,treatment,2025-01-07 18:09:00,5,typical,0,17,1
9731,treatment,2025-01-07 18:10:00,4,typical,0,14,0
9732,treatment,2025-01-07 18:11:00,3,light_searchers,1,20,0
9733,control,2025-01-07 18:12:00,6,typical,5,15,0
